Source Country,Country,Distri rrondissement/County,State/Region (ISO 3166-2),Abv,Subregion,Pop,Type,Metro Area,Sub Country,lookup,Census Year,,Subtype,Admin Level,Region (ISO 3166-2),Primary Name,Direct Subtype,Direct Admin,Direct Region ISO,Direct Primary,County Subtype,County Admin,County Region ISO,County Primary,Region Subtype,Region Admin,Region Region ISO,Region Primary,Confidence,Score,Resolved Region ISO
Ethiopia,Ethiopia,Wulbareg,Southern (SNNPR),,,107084,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Merab Abaya,Southern (SNNPR),,,105621,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Denibu Gofa,Southern (SNNPR),,,105580,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Zala,Southern (SNNPR),,,99690,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Gezegofa,Southern (SNNPR),,,97282,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Analimo,Southern (SNNPR),,,96918,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Uba Debre Tsehay,Southern (SNNPR),,,96069,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Mareko,Southern (SNNPR),,,93424,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Boreda,Southern (SNNPR),,,92222,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Semen Ari,Southern (SNNPR),,,90989,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Geta,Southern (SNNPR),,,90347,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Butajira,Southern (SNNPR),,,89824,Town,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Merab Azernet,Southern (SNNPR),,,84157,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Hamer,Southern (SNNPR),,,81926,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Burji,Southern (SNNPR),,,81167,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Basketo,Southern (SNNPR),,,80983,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,county,2,nan,Basketo,,,,,region,1,nan,ደቡብ ኢትዮጵያ ክልላዊ መንግስት South Ethiopia Regional State ولاية جنوب إثيوبيا الإقليمية,HIGH,1.0,nan
Ethiopia,Ethiopia,Bena Tsemay,Southern (SNNPR),,,71850,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Dasenech,Southern (SNNPR),,,71846,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Misrak Azernet,Southern (SNNPR),,,66001,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Durame,Southern (SNNPR),,,65852,Town,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Endegagn,Southern (SNNPR),,,65024,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Sawla,Southern (SNNPR),,,61037,Town,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Ayida,Southern (SNNPR),,,43329,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Selamago,Southern (SNNPR),,,37954,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Nyangatom,Southern (SNNPR),,,22946,District,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Mago National Park,Southern (SNNPR),,,0,National Park,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Nech Sar National Park,Southern (SNNPR),,,0,National Park,,,#N/A,,Southern (SNNPR)Ethiopia,,,,,,,,,,,,,,,,,NONE,0.0,
Ethiopia,Ethiopia,Adigrat,Tigray,,,121776,Town,Adigrat,,Adigrat,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Ganta Afeshum,Tigray,,,104431,District,Adigrat,,Adigrat,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Mekele (Debub Mekele & Semen Mekele),Tigray,,,457917,Town,Mekelle,,Mekelle,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Enderta,Tigray,,,130020,District,Mekelle,,Mekelle,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Ahiferom (Enticho),Tigray,,,220575,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Hintalo Wajirat,Tigray,,,186342,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Were Lehe,Tigray,,,182387,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Seasi Tsadamba,Tigray,,,176854,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Raya Azebo,Tigray,,,170319,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Welkayit,Tigray,,,168600,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Tselemti,Tigray,,,166395,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Asgede Tsimbla,Tigray,,,164146,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Kola Temben,Tigray,,,152826,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Medebay Zana,Tigray,,,152500,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Seharti Samre,Tigray,,,150454,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Ofla,Tigray,,,144369,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Hawuzen,Tigray,,,141627,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Atsbi Wonberta,Tigray,,,138712,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Laelay Adiyabo,Tigray,,,137322,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Dega Temben,Tigray,,,136330,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Kafta Humera,Tigray,,,134709,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Alaje,Tigray,,,130287,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Mereb Lehe,Tigray,,,129706,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Tsegede,Tigray,,,127171,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Tahtay Maychew,Tigray,,,123736,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Nader Adet,Tigray,,,121232,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Kilte Awlalo,Tigray,,,118141,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Adwa,Tigray,,,113438,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Tanqua Abergele,Tigray,,,112901,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Tahtay Adiyabo,Tigray,,,108743,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Gulo Meheda,Tigray,,,105707,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Alamata,Tigray,,,101627,District,,,#N/A,,TigrayEthiopia,,,,,locality,,ET-TI,ኣላማጣ / Alamata,,,,,region,1,ET-TI,ትግራይ تجراى,HIGH,1.0,ET-TI
Ethiopia,Ethiopia,Shire Inda Silase,Tigray,,,100079,Town,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Endamehoni,Tigray,,,99307,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Aksum,Tigray,,,94515,Town,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Adwa,Tigray,,,85644,Town,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Laelay Maychew,Tigray,,,82621,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Tahtay Koraro,Tigray,,,78483,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Alamata,Tigray,,,70441,Town,,,#N/A,,TigrayEthiopia,,,,,locality,,ET-TI,ኣላማጣ / Alamata,,,,,region,1,ET-TI,ትግራይ تجراى,HIGH,1.0,ET-TI
Ethiopia,Ethiopia,Wukro,Tigray,,,63956,Town,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Maychew,Tigray,,,49603,Town,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Humora,Tigray,,,46080,Town,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Shiraro,Tigray,,,36127,Town,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Korem,Tigray,,,35629,Town,,,#N/A,,TigrayEthiopia,,,,,locality,,ET-TI,Korem,,,,,region,1,ET-TI,ትግራይ تجراى,HIGH,1.0,ET-TI
Ethiopia,Ethiopia,Abiy Adi,Tigray,,,34176,Town,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Ethiopia,Ethiopia,Erob,Tigray,,,31035,District,,,#N/A,,TigrayEthiopia,,,,,,,,,,,,,region,1,ET-TI,ትግራይ تجراى,NONE,0.0,ET-TI
Serbia,Serbia,Novi Beograd,Belgrade City,,,211027,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Нови Београд,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Palilula (Beograd),Belgrade City,,,185416,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Палилула,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Zemun,Belgrade City,,,176894,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Земун,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Čukarica,Belgrade City,,,175860,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Чукарица,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Zvezdara,Belgrade City,,,171064,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Звездара,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Voždovac,Belgrade City,,,169801,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Вождовац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Rakovica,Belgrade City,,,106852,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Раковица,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Grocka,Belgrade City,,,87092,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Гроцка,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Obrenovac,Belgrade City,,,71808,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Обреновац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Vračar,Belgrade City,,,57888,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Врачар,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Lazarevac,Belgrade City,,,55802,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Лазаревац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Mladenovac,Belgrade City,,,51055,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Младеновац (село),,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Surčin,Belgrade City,,,47212,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Сурчин,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Stari Grad,Belgrade City,,,43772,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Стари град,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Savski Venac,Belgrade City,,,34912,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Савски венац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Barajevo,Belgrade City,,,26644,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Барајево,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Sopot,Belgrade City,,,19669,City Municipality,Belgrade,,Belgrade,,Belgrade CitySerbia,,,,,locality,,nan,Сопот,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Bor,Bor,,,43649,Municipality,Bor,,Bor,,BorSerbia,,,,,locality,,nan,Бор,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Negotin,Bor,,,30988,Municipality,,,#N/A,,BorSerbia,,,,,locality,,nan,Неготин,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Kladovo,Bor,,,17831,Municipality,,,#N/A,,BorSerbia,,,,,locality,,nan,Кладово,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Majdanpek,Bor,,,15733,Municipality,,,#N/A,,BorSerbia,,,,,locality,,nan,Мајданпек,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Požarevac,Braničevo,,,57738,City Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Пожаревац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Petrovac na Mlavi,Braničevo,,,27037,Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Петровац на Млави,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Veliko Gradište,Braničevo,,,15312,Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Велико Градиште,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Kostolac,Braničevo,,,12868,City Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Костолац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Kučevo,Braničevo,,,12492,Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Кучево,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Žagubica,Braničevo,,,10771,Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Жагубица,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Malo Crniće,Braničevo,,,9301,Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Мало Црниће,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Žabari,Braničevo,,,9033,Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Жабари,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Golubac,Braničevo,,,7073,Municipality,,,#N/A,,BraničevoSerbia,,,,,locality,,nan,Голубац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Zrenjanin,Central Banat,,,114034,City,Zrenjanin,,Zrenjanin,,Central BanatSerbia,,,,,locality,,RS-VO,Зрењанин,,,,,region,1,RS-VO,Војводина,HIGH,1.0,RS-VO
Serbia,Serbia,Novi Bečej,Central Banat,,,22010,Municipality,,,#N/A,,Central BanatSerbia,,,,,locality,,RS-VO,Нови Бечеј,,,,,region,1,RS-VO,Војводина,HIGH,1.0,RS-VO
Serbia,Serbia,Žitište,Central Banat,,,14597,Municipality,,,#N/A,,Central BanatSerbia,,,,,locality,,RS-VO,Житиште,,,,,region,1,RS-VO,Војводина,HIGH,1.0,RS-VO
Serbia,Serbia,Sečanj,Central Banat,,,11334,Municipality,,,#N/A,,Central BanatSerbia,,,,,locality,,RS-VO,Сечањ,,,,,region,1,RS-VO,Војводина,HIGH,1.0,RS-VO
Serbia,Serbia,Nova Crnja,Central Banat,,,8982,Municipality,,,#N/A,,Central BanatSerbia,,,,,locality,,RS-VO,Нова Црња,,,,,region,1,RS-VO,Војводина,HIGH,1.0,RS-VO
Serbia,Serbia,Smederevo,Danube,,,100786,City,Smederevo,,Smederevo,,DanubeSerbia,,,,,locality,,nan,Смедерево,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Smederevska Palanka,Danube,,,43984,Municipality,,,#N/A,,DanubeSerbia,,,,,locality,,nan,Смедеревска Паланка,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Velika Plana,Danube,,,36983,Municipality,,,#N/A,,DanubeSerbia,,,,,locality,,nan,Велика Плана,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Leskovac,Jablanica,,,131949,City,Leskovac,,Leskovac,,JablanicaSerbia,,,,,locality,,nan,Лесковац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Vlasotince,Jablanica,,,26961,Municipality,,,#N/A,,JablanicaSerbia,,,,,locality,,nan,Власотинце,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Lebane,Jablanica,,,18981,Municipality,,,#N/A,,JablanicaSerbia,,,,,locality,,nan,Лебане,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Bojnik,Jablanica,,,9803,Municipality,,,#N/A,,JablanicaSerbia,,,,,locality,,nan,Бојник,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Medveđa,Jablanica,,,6230,Municipality,,,#N/A,,JablanicaSerbia,,,,,locality,,nan,Медвеђа,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Crna Trava,Jablanica,,,1075,Municipality,,,#N/A,,JablanicaSerbia,,,,,locality,,nan,Црна Трава,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Valjevo,Kolubara,,,84166,City,Valjevo,,Valjevo,,KolubaraSerbia,,,,,locality,,nan,Ваљево,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Ub,Kolubara,,,26878,Municipality,,,#N/A,,KolubaraSerbia,,,,,locality,,nan,Уб,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Lajkovac,Kolubara,,,14499,Municipality,,,#N/A,,KolubaraSerbia,,,,,locality,,nan,Лајковац (село),,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Mionica,Kolubara,,,12612,Municipality,,,#N/A,,KolubaraSerbia,,,,,locality,,nan,Мионица,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Ljig,Kolubara,,,10918,Municipality,,,#N/A,,KolubaraSerbia,,,,,locality,,nan,Љиг,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Osečina,Kolubara,,,10599,Municipality,,,#N/A,,KolubaraSerbia,,,,,locality,,nan,Осечина (село),,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Loznica,Mačva,,,73550,City,Loznica,,Loznica,,MačvaSerbia,,,,,locality,,nan,Лозница,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Šabac,Mačva,,,108898,City,Šabac,,Šabac,,MačvaSerbia,,,,,locality,,nan,Шабац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Bogatić,Mačva,,,25857,Municipality,,,#N/A,,MačvaSerbia,,,,,locality,,nan,Богатић,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Vladimirci,Mačva,,,15157,Municipality,,,#N/A,,MačvaSerbia,,,,,locality,,nan,Владимирци,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Krupanj,Mačva,,,14942,Municipality,,,#N/A,,MačvaSerbia,,,,,locality,,nan,Крупањ,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Ljubovija,Mačva,,,12192,Municipality,,,#N/A,,MačvaSerbia,,,,,locality,,nan,Љубовија,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Koceljeva,Mačva,,,11382,Municipality,,,#N/A,,MačvaSerbia,,,,,locality,,nan,Коцељева,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Mali Zvornik,Mačva,,,10943,Municipality,,,#N/A,,MačvaSerbia,,,,,locality,,nan,Мали Зворник,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Čačak,Moravica,,,108219,City,Čačak,,Čačak,,MoravicaSerbia,,,,,locality,,nan,Чачак,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Ivanjica,Moravica,,,28922,Municipality,Ivanjica,,Ivanjica,,MoravicaSerbia,,,,,locality,,nan,Ивањица,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Lučani,Moravica,,,17724,Municipality,Lucani,,Lucani,,MoravicaSerbia,,,,,locality,,nan,Лучани,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Gornji Milanovac,Moravica,,,40519,Municipality,,,#N/A,,MoravicaSerbia,,,,,locality,,nan,Горњи Милановац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Medijana,Niš,,,84224,City Municipality,Niš,,Niš,,NišSerbia,,,,,locality,,nan,Медијана,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Palilula (Niš),Niš,,,72258,City Municipality,Niš,,Niš,,NišSerbia,,,,,locality,,nan,Палилула,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Pantelej,Niš,,,53133,City Municipality,Niš,,Niš,,NišSerbia,,,,,locality,,nan,Пантелеј,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Crveni krst,Niš,,,30427,City Municipality,Niš,,Niš,,NišSerbia,,,,,locality,,nan,Црвени Крст,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
Serbia,Serbia,Doljevac,Niš,,,17613,Municipality,Niš,,Niš,,NišSerbia,,,,,locality,,nan,Дољевац,,,,,region,1,nan,Централна Србија,HIGH,1.0,nan
